generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
2290;-0.0495282;-0.259729;10;10.1885;0.0125995;0.0140167;0.000229451;0;103.414;2420;2540;5000;
2300;-0.047248;-0.269789;9.86905;10.0282;0.0128204;0.0156069;0.000464481;1.29238;100.523;2462;2487;5000;
2310;-0.0501167;-0.279525;9.75705;10.0899;0.0129842;0.0165297;0.000405799;2.37044;98.0311;2462;2490;5000;
2320;-0.0590304;-0.281355;9.38617;9.43941;0.0122188;0.0164887;1.2296e-05;5.76152;93.9149;2545;2416;5000;
2330;-0.0588273;-0.288515;9.93656;10.113;0.0118311;0.0150017;-0.000174231;0.630392;102.489;2439;2506;5000;
2340;-0.0632623;-0.287488;10;9.87549;0.0104561;0.014822;-0.000113468;0;99.4397;2411;2538;5000;
2350;-0.059426;-0.289869;10;9.81013;0.0102947;0.0145652;5.38876e-05;0;97.4323;2467;2480;5000;
2360;-0.0631676;-0.285003;9.87644;9.94781;0.0114357;0.0156699;0.000304674;1.22029;103.129;2475;2478;5000;
2370;-0.0626331;-0.293248;10;9.92871;0.0118062;0.0147391;-6.47196e-05;0;99.4009;2450;2507;5000;
2380;-0.064877;-0.309208;9.98799;9.96404;0.0121876;0.0157873;0.000632564;0.12;100.398;2446;2494;5000;
2390;-0.0761543;-0.299504;10;9.48976;0.0124816;0.0165324;-0.000449222;0;97.9229;2485;2455;5000;
2400;-0.0789503;-0.285744;9.95217;10.0241;0.012564;0.0167194;0.000345329;0.475991;100.04;2458;2497;5000;
2410;-0.0808772;-0.296587;10;9.94453;0.013068;0.0181209;-0.00034414;0;102.295;2436;2510;5000;
2420;-0.0794969;-0.2941;9.81327;9.94764;0.013767;0.0174598;0.000586563;1.83243;99.3529;2476;2470;5000;
2430;-0.0857411;-0.274452;10;10.2211;0.0128665;0.019168;-0.000125021;0;102.644;2414;2543;5000;
2440;-0.0936253;-0.278235;9.94843;10.117;0.0127202;0.0170841;-0.000403224;0.513009;100.47;2446;2508;5000;
2450;-0.0939975;-0.270893;9.96005;9.98398;0.0126205;0.0165268;-0.000245066;0.397924;99.7194;2450;2493;5000;
2460;-0.091023;-0.282182;9.77647;10.1143;0.0123076;0.0149517;-0.000161134;2.18533;98.4359;2463;2493;5000;
2470;-0.0960409;-0.285439;10;9.97619;0.0128208;0.0134477;-0.000112783;0;101.745;2427;2514;5000;
2480;-0.0975286;-0.280261;10;10.2599;0.0130523;0.0124142;5.40685e-05;0;108.009;2403;2566;5000;
2490;-0.0918877;-0.277263;10;9.99601;0.0138864;0.0116084;0.000233971;0;107.015;2441;2508;5000;
2500;-0.0885014;-0.283691;10;10.0433;0.0159335;0.0108973;0.000137141;0;108.391;2412;2549;5000;
2510;-0.09589;-0.291026;9.94427;10.0402;0.0160086;0.0116053;-0.000126281;0.554219;104.339;2452;2498;5000;
2520;-0.0958508;-0.289408;9.70297;9.83838;0.0173056;0.012037;-8.57375e-05;2.88207;96.0547;2491;2450;5000;
2530;-0.104132;-0.290516;9.98386;9.81753;0.0175365;0.0109341;6.39934e-05;0.161095;99.2924;2471;2475;5000;
2540;-0.107209;-0.29117;9.7525;9.73547;0.0157404;0.0113641;3.10204e-06;2.41379;97.9661;2509;2443;5000;
2550;-0.0972151;-0.290726;10;10.0597;0.0153014;0.0107831;0.00016539;0;100.076;2421;2526;5000;
2560;-0.091639;-0.294612;9.91273;10.0807;0.0167705;0.0110794;-5.23781e-05;0.865054;100.115;2457;2499;5000;
2570;-0.0775037;-0.295022;10;9.50788;0.0161517;0.0113318;-0.000131138;0;98.0277;2470;2473;5000;
2580;-0.0826557;-0.284754;10;10.0317;0.0153958;0.0107759;0.000365228;0;104.44;2430;2530;5000;
2590;-0.07542;-0.288901;10;10.1773;0.0134505;0.00996166;-0.000169926;0;106.861;2417;2525;5000;
2600;-0.0747252;-0.290912;9.87135;10.3984;0.012378;0.0109886;-0.000129443;1.27;101.566;2413;2532;5000;
2610;-0.0693522;-0.287515;10;10.3253;0.0128666;0.0116401;-0.000119276;0;107.003;2386;2571;5000;
2620;-0.0784207;-0.296554;9.81102;10.0935;0.0134269;0.0116239;9.99974e-05;1.85405;101.17;2469;2492;5000;
2630;-0.0849629;-0.296252;9.95905;9.50743;0.0128913;0.0118864;-6.16005e-05;0.407824;96.8645;2509;2432;5000;
2640;-0.0814348;-0.3007;9.95292;10.3509;0.0134696;0.0123073;0.000318038;0.468557;105.874;2423;2537;5000;
2650;-0.0923593;-0.29745;9.61188;9.60404;0.0131656;0.0114246;-0.000135483;3.73055;94.5503;2522;2427;5000;
2660;-0.0853371;-0.3029;10;9.84939;0.0136862;0.011233;6.0672e-05;0;101.761;2463;2485;5000;
2670;-0.0812613;-0.30581;9.86427;9.90381;0.0162867;0.0116364;-0.000308885;1.33886;101.073;2472;2471;5000;
2680;-0.0936256;-0.305746;9.80453;10.2498;0.0148234;0.0110403;0.00030836;1.91645;106.694;2447;2508;5000;
2690;-0.0931604;-0.319192;10;10.0795;0.0150825;0.011949;0.000453531;0;104.01;2426;2535;5000;
2700;-0.0857329;-0.324255;10;10.255;0.0158887;0.0119137;1.05208e-05;0;104.71;2404;2534;5000;
2710;-0.0846649;-0.324454;10;10.04;0.0166848;0.0123074;0.000166266;0;106.638;2421;2510;5000;
2720;-0.090448;-0.323413;10;10.3044;0.0167627;0.0111184;-5.89507e-05;0;106.595;2372;2573;5000;
2730;-0.0894643;-0.3274;10;9.98421;0.0168127;0.0122916;0.00028458;0;105.329;2402;2529;5000;
2740;-0.0821986;-0.321225;9.83737;10.004;0.0148225;0.0118297;-0.00013546;1.59989;99.6773;2470;2480;5000;
2750;-0.0870188;-0.31127;10;10.4896;0.0137675;0.0107934;0.000164401;0;112.2;2338;2614;5000;
2760;-0.0922712;-0.322604;10;10.0398;0.0129359;0.0112567;0.00022551;0;104.571;2432;2525;5000;
2770;-0.0935569;-0.330513;10;9.8338;0.0112986;0.0118276;-0.000208208;0;99.4579;2454;2485;5000;
2780;-0.0952461;-0.334765;10;10.2093;0.0117468;0.0108899;-0.000261742;0;101.244;2408;2536;5000;
2790;-0.0910341;-0.340815;10;10.2755;0.0116784;0.0120203;-0.000138199;0;105.597;2401;2536;5000;
2800;-0.0975694;-0.342761;10;10.0519;0.0107375;0.0102798;0.000229932;0;105.863;2405;2519;5000;
2810;-0.094842;-0.340337;9.65936;9.98365;0.0104712;0.0108993;-7.06331e-05;3.29038;99.1003;2473;2467;5000;
2820;-0.108762;-0.334674;9.9487;10.223;0.00934517;0.010421;0.000391394;0.510391;110.615;2416;2521;5000;
2830;-0.102757;-0.34339;10;9.57031;0.00949596;0.0105102;-0.000354746;0;98.4091;2492;2450;5000;
2840;-0.0997384;-0.344614;10;9.74892;0.00999515;0.0107543;-0.000460536;0;99.7408;2443;2485;5000;
2850;-0.113395;-0.348549;10;9.73197;0.0103088;0.0105717;0.000299882;0;100.362;2471;2469;5000;
2860;-0.108203;-0.352125;10;9.84152;0.0108874;0.00994665;3.11541e-05;0;104.729;2437;2484;5000;
2870;-0.102878;-0.346036;10;10.1231;0.0112772;0.00935896;-0.000189358;0;105.622;2387;2550;5000;
2880;-0.100558;-0.348622;9.8495;10.0485;0.0111908;0.00997129;0.000329069;1.4823;102.462;2445;2487;5000;
2890;-0.113396;-0.347983;10;10.3699;0.0104697;0.00917889;0.000376339;0;106.245;2387;2551;5000;
2900;-0.115796;-0.353174;9.96022;10.0724;0.0115858;0.0095194;-8.59348e-05;0.39619;103.535;2423;2504;5000;
2910;-0.11757;-0.355218;10;10.1888;0.0105247;0.0103495;2.75095e-05;0;108.226;2335;2590;5000;
2920;-0.115384;-0.3582;10;9.83865;0.0103585;0.0102876;-7.60606e-05;0;105.405;2442;2500;5000;
2930;-0.114022;-0.361033;9.92791;9.90412;0.00975728;0.0098829;-0.000101634;0.715669;101.549;2441;2479;5000;
2940;-0.105722;-0.361599;9.95593;9.92412;0.0102551;0.0090655;0.000170144;0.438763;100.753;2439;2485;5000;
2950;-0.118473;-0.362184;10;9.94825;0.0101968;0.00935708;2.29497e-05;0;102.903;2427;2499;5000;
2960;-0.119609;-0.367648;9.93641;10.0644;0.00934907;0.0108675;-0.000357636;0.631886;104.263;2428;2500;5000;
2970;-0.1171;-0.36449;9.54796;9.77606;0.0106344;0.00993573;-0.000152453;4.3161;101.212;2482;2429;5000;
2980;-0.111793;-0.35847;9.75688;9.82738;0.00999868;0.0090593;9.51804e-05;2.37214;103.904;2485;2448;5000;
2990;-0.110979;-0.359258;10;9.95232;0.0109793;0.00796339;0.000151373;0;99.4812;2443;2505;5000;
3000;-0.114699;-0.360877;10;9.86248;0.0108588;0.00833331;0.000132421;0;106.739;2424;2510;5000;
3010;-0.103077;-0.360269;9.75207;10.0773;0.0111552;0.00742654;0.000177743;2.41787;99.0994;2439;2478;5000;
3020;-0.0963658;-0.364139;10;10.3134;0.0112613;0.00709464;8.26453e-05;0;108.781;2361;2567;5000;
3030;-0.0938605;-0.368156;9.98385;9.80182;0.0114099;0.00873344;-0.000124878;0.161225;103.488;2459;2473;5000;
3040;-0.0947083;-0.35666;9.73381;9.8389;0.0117475;0.00757944;-7.78539e-05;2.59104;100.981;2488;2450;5000;
3050;-0.0949209;-0.36208;9.71161;10.2383;0.0121936;0.00712276;-0.000135058;2.8007;95.5882;2429;2492;5000;
3060;-0.0983941;-0.372342;9.71451;9.81437;0.012639;0.0071031;0.000361484;2.77337;96.8986;2492;2450;5000;
3070;-0.0906762;-0.368465;9.60302;9.68561;0.0128555;0.00746685;2.91758e-05;3.81223;93.6537;2500;2419;5000;
3080;-0.101599;-0.374007;9.84202;10.0972;0.013051;0.00832422;0.000263178;1.55482;98.3698;2434;2492;5000;
3090;-0.103908;-0.380349;10;10.056;0.0135186;0.00939918;3.09449e-05;0;104.233;2413;2516;5000;
3100;-0.105835;-0.386175;10;10.3524;0.0140693;0.00922324;0.000166768;0;106.761;2372;2556;5000;
3110;-0.106947;-0.391879;10;9.79834;0.0146339;0.0105469;-9.04189e-05;0;102.964;2437;2478;5000;
3120;-0.100498;-0.399585;9.91097;9.68367;0.0143091;0.00897163;0.000179381;0.882401;99.6231;2465;2449;5000;
3130;-0.0951947;-0.404739;9.88871;10.0161;0.0146025;0.0103696;-0.000202092;1.10049;100.322;2430;2488;5000;
3140;-0.0938208;-0.413913;10;10.0517;0.0147172;0.0109453;7.86255e-05;0;104.568;2404;2529;5000;
3150;-0.0936486;-0.410097;9.99597;9.86095;0.0150096;0.00920238;0.000390045;0.0402576;101.49;2423;2482;5000;
3160;-0.0969997;-0.411996;9.74278;9.95552;0.0152652;0.00889224;0.000376714;2.50606;100.483;2446;2462;5000;
3170;-0.0917354;-0.413689;10;10.0762;0.0141032;0.00920479;8.00966e-05;0;106.648;2408;2514;5000;
3180;-0.0917203;-0.417983;10;9.81818;0.0130282;0.00965018;0.00016689;0;101.153;2419;2484;5000;
3190;-0.0870038;-0.417236;9.88381;9.85224;0.0133528;0.0113361;-0.000164398;1.14836;100.338;2456;2467;5000;
3200;-0.0934522;-0.41607;10;10.2839;0.0131796;0.011407;-0.000287735;0;108.597;2369;2536;5000;
3210;-0.0924165;-0.412859;10;9.98418;0.013354;0.010815;0.000344737;0;101.978;2392;2524;5000;
3220;-0.0879538;-0.41266;10;9.86667;0.0149658;0.011455;-0.000247818;0;103.119;2402;2516;5000;
3230;-0.0930691;-0.415715;10;10.1281;0.0160856;0.0110994;0.000130792;0;109.467;2374;2531;5000;
3240;-0.0916165;-0.419067;9.90342;9.78529;0.0160561;0.0113244;0.000177678;0.956467;97.3694;2446;2461;5000;
3250;-0.0856582;-0.41963;9.92791;9.90412;0.0161698;0.0117873;4.60436e-05;0.715669;100.75;2430;2479;5000;
3260;-0.0852008;-0.41709;10;10.3502;0.0155723;0.0116387;0.000355877;0;112.236;2345;2571;5000;
3270;-0.0858567;-0.424916;9.95253;10.178;0.0161683;0.0123791;0.000230685;0.47243;105.794;2384;2516;5000;
3280;-0.0831158;-0.415945;9.82923;9.9718;0.015862;0.0118221;-0.000452855;1.67854;98.5085;2434;2475;5000;
3290;-0.0804684;-0.410003;10;10.1364;0.0164;0.0121976;0.000277543;0;110.254;2392;2526;5000;
3300;-0.0795745;-0.409298;9.88254;10.3189;0.0163753;0.0119058;6.40875e-05;1.16083;104.395;2386;2524;5000;
3310;-0.0762773;-0.40536;9.98799;9.96404;0.0156511;0.0115374;-6.58859e-05;0.12;105.352;2413;2494;5000;
3320;-0.0694201;-0.400157;10;10.068;0.0152358;0.0109322;0.000416901;0;103.034;2391;2518;5000;
3330;-0.0682373;-0.392815;10;9.83064;0.0141482;0.00948227;0.000120634;0;102.177;2411;2496;5000;
3340;-0.055591;-0.393102;10;9.90068;0.0129992;0.00842075;-6.65257e-05;0;101.42;2435;2492;5000;
3350;-0.0569189;-0.390567;9.87174;9.83234;0.0134283;0.00826844;-0.000175525;1.26612;101.928;2451;2463;5000;
3360;-0.0580135;-0.38084;10;9.83504;0.0136969;0.00869986;2.11785e-05;0;105.157;2426;2504;5000;
3370;-0.0541497;-0.374668;10;9.80055;0.0132822;0.00895992;-0.000242164;0;104.34;2428;2506;5000;
3380;-0.055391;-0.372634;9.84289;10.2119;0.0129052;0.00785885;0.000114517;1.54641;102.237;2428;2506;5000;
3390;-0.0561907;-0.373813;9.90818;9.9479;0.0134576;0.00756742;-0.000177867;0.909733;104.566;2435;2482;5000;
3400;-0.0552015;-0.377018;10;9.99601;0.0128079;0.00761666;0.000293699;0;101.516;2422;2506;5000;
3410;-0.0603301;-0.375393;9.92092;10.1538;0.0133418;0.00762013;-9.97822e-05;0.784572;101.959;2426;2509;5000;
3420;-0.0501679;-0.381005;10;9.96438;0.0131395;0.00795728;-2.36517e-05;0;102.848;2419;2518;5000;
3430;-0.0531652;-0.381671;9.85456;10.2077;0.0123132;0.00882405;2.45008e-05;1.43325;100.568;2414;2507;5000;
3440;-0.0488592;-0.379389;10;9.55417;0.0124079;0.00823254;-8.04444e-05;0;94.287;2488;2443;5000;
3450;-0.0410834;-0.388818;10;9.92843;0.013582;0.00834647;-0.000153901;0;106.317;2431;2497;5000;
3460;-0.0456935;-0.386828;9.81996;10.2618;0.0134629;0.00844308;0.000185184;1.76798;98.9908;2428;2509;5000;
3470;-0.0456104;-0.376188;10;10.1322;0.0128319;0.00911994;4.16394e-06;0;106.914;2383;2529;5000;
3480;-0.0436181;-0.380154;10;10.1149;0.0121998;0.00945272;-0.000236607;0;112.274;2380;2552;5000;
3490;-0.0391948;-0.37549;9.7943;10.0162;0.0133194;0.00984641;-0.000232334;2.01465;99.8379;2452;2476;5000;
3500;-0.0332566;-0.366894;10;9.65517;0.0142758;0.0105426;0.000223736;0;99.4892;2440;2464;5000;
3510;-0.0319155;-0.374923;10;9.84158;0.0137148;0.010194;0.0002182;0;98.1927;2443;2485;5000;
3520;-0.0327193;-0.367412;10;10.2771;0.0131851;0.0103917;0.000444377;0;108.558;2368;2559;5000;
3530;-0.0372832;-0.378128;10;9.74823;0.0117781;0.00997197;0.000368561;0;100.251;2451;2478;5000;
3540;-0.0382503;-0.382138;9.754;10.2419;0.0122279;0.0100888;-0.00013098;2.39946;106.42;2424;2498;5000;
3550;-0.0310858;-0.369007;10;9.80724;0.0119236;0.00910874;0.000150669;0;98.0352;2420;2493;5000;
3560;-0.0356677;-0.364403;10;10.2295;0.0121219;0.0085579;0.000209189;0;109.88;2362;2585;5000;
3570;-0.0314867;-0.362525;10;9.84597;0.0122782;0.00895756;0.000220989;0;104.281;2427;2493;5000;
3580;-0.0294107;-0.36364;9.93623;10.008;0.011348;0.00847233;-0.000107051;0.633638;103.252;2439;2493;5000;
3590;-0.0239134;-0.362864;10;9.87834;0.0118996;0.0079675;0.000377362;0;103.243;2407;2517;5000;
3600;-0.0156014;-0.361177;9.87008;10.1911;0.0121836;0.00846458;0.000281523;1.28233;105.451;2435;2507;5000;
3610;-0.0186809;-0.366437;10;9.86253;0.0115358;0.00886872;0.000168746;0;104.105;2434;2511;5000;
3620;-0.0237108;-0.377039;10;9.81058;0.0114167;0.00842849;0.000173094;0;104.542;2438;2486;5000;
3630;-0.0228136;-0.374395;10;9.97254;0.0115425;0.00841038;-0.000474582;0;106.904;2385;2542;5000;
3640;-0.0264473;-0.380046;10;10.1125;0.0119106;0.00838817;0.000133284;0;106.016;2424;2516;5000;
3650;-0.0227614;-0.367213;10;9.82609;0.0124437;0.00800212;0.000474706;0;99.7326;2448;2486;5000;
3660;-0.0107752;-0.372177;10;10.1763;0.0116146;0.007725;0.0001115;0;105.418;2399;2540;5000;
3670;-0.00916639;-0.377167;10;9.92206;0.0112514;0.00809587;-0.000101747;0;103.969;2389;2546;5000;
3680;-0.0140972;-0.379632;10;10.2093;0.0124844;0.00728228;0.000135158;0;103.579;2397;2536;5000;
3690;-0.0223863;-0.383571;9.95584;9.88442;0.0137709;0.00701524;-0.000132931;0.43964;111.386;2447;2480;5000;
3700;-0.0213957;-0.38494;10;9.91657;0.0139404;0.00662368;-2.95953e-05;0;100.072;2432;2496;5000;
3710;-0.0197972;-0.382505;10;10.165;0.0137402;0.00634564;-4.36745e-05;0;103.031;2385;2526;5000;
3720;-0.0214355;-0.388482;10;9.85754;0.0136458;0.00645447;-0.000315646;0;104.056;2441;2491;5000;
3730;-0.0139895;-0.383101;9.77822;9.97576;0.0133927;0.00671713;-6.68885e-05;2.16863;98.6661;2456;2469;5000;
3740;-0.0128069;-0.385553;9.77441;10.3458;0.0124399;0.00676803;-3.83222e-05;2.20504;103.133;2427;2513;5000;
3750;-0.00230718;-0.383026;10;9.79624;0.0128582;0.00660758;0.000211181;0;102.074;2415;2500;5000;
3760;-0.00924453;-0.381763;10;10.3318;0.0127735;0.0068307;-3.7044e-05;0;110.21;2366;2553;5000;
3770;-0.0105343;-0.382752;9.67931;10.0778;0.0126139;0.00681379;4.67045e-05;3.10404;97.2924;2454;2475;5000;
3780;-0.0198657;-0.387512;9.71765;10.1143;0.0122721;0.00758567;0.000113646;2.74381;98.191;2448;2478;5000;
3790;-0.0203511;-0.392901;9.95198;9.94402;0.0120961;0.0072585;0.000617517;0.477886;102.116;2442;2487;5000;
3800;-0.0116152;-0.392866;9.80846;9.85565;0.0118522;0.0076261;-3.01872e-05;1.87872;97.2526;2441;2458;5000;
3810;-0.00878476;-0.386617;10;10.0401;0.0125093;0.0066748;-0.000130633;0;105.73;2414;2505;5000;
3820;-0.0171876;-0.383943;9.98024;10.2227;0.0125495;0.00699056;0.000208891;0.197238;104.363;2385;2525;5000;
3830;-0.0266725;-0.382222;9.86011;9.8759;0.0150397;0.00680561;9.54695e-05;1.37931;100.745;2461;2467;5000;
3840;-0.0185856;-0.375533;10;9.95225;0.0143474;0.006948;0.000122719;0;100.197;2423;2501;5000;
3850;-0.0149947;-0.376608;10;10.0395;0.0140415;0.0068058;-0.000143655;0;102.806;2394;2539;5000;
3860;-0.0221841;-0.373407;9.83947;10.2739;0.0134145;0.00715913;7.55168e-05;1.57955;101.765;2422;2513;5000;
3870;-0.0269056;-0.368406;9.55556;9.94661;0.013961;0.00684213;-0.000211334;4.24691;99.915;2475;2451;5000;
3880;-0.0257511;-0.375357;9.80808;9.81593;0.0140124;0.0070056;0.000283122;1.8824;100.646;2472;2453;5000;
3890;-0.0102831;-0.372771;10;9.85168;0.0125462;0.00704385;0.00012614;0;107.862;2394;2524;5000;
3900;-7.65893e-05;-0.371729;9.91919;9.72277;0.0127345;0.00715832;-0.000383243;0.801551;89.0321;2461;2455;5000;
3910;0.00524405;-0.371301;9.96429;10.125;0.0120062;0.00691677;-4.32553e-05;0.355867;105.67;2428;2511;5000;
3920;0.0121282;-0.373306;9.93117;9.69565;0.0111662;0.00700409;-0.000180823;0.683522;102.16;2462;2453;5000;
3930;0.0119722;-0.371317;9.98791;9.83724;0.0107585;0.00711219;0.000166169;0.120773;102.038;2465;2478;5000;
3940;0.0149575;-0.374653;9.6996;9.93522;0.0106026;0.00747056;4.48433e-05;2.91372;99.1051;2467;2454;5000;
3950;0.0176021;-0.371978;9.99595;9.77453;0.0108598;0.00692679;-0.000120066;0.0404367;104.498;2455;2471;5000;
3960;0.0170644;-0.365629;9.66396;10.3401;0.0106795;0.00732515;5.28942e-05;3.24745;106.977;2422;2502;5000;
3970;0.0189397;-0.363343;10;10.1282;0.0106862;0.00662103;0.000203564;0;104.028;2407;2529;5000;
3980;0.0132507;-0.365068;10;10.2585;0.0112291;0.00713946;0.000194922;0;100.014;2397;2540;5000;
3990;0.0142243;-0.368988;9.98031;10.2966;0.0111137;0.00702952;-1.06923e-05;0.19654;105.194;2394;2534;5000;
4000;0.0161248;-0.367534;9.54951;9.90928;0.0114857;0.00661342;0.000294446;4.30192;97.0639;2476;2459;5000;
4010;0.0104917;-0.364114;9.56985;9.6837;0.0123994;0.00609225;0.000292899;4.11647;94.3849;2507;2425;5000;
4020;0.01064;-0.36695;9.77927;10.0731;0.0128246;0.00577076;-0.000110857;2.15861;99.7917;2444;2481;5000;
4030;0.0138003;-0.371565;9.86874;9.97989;0.0143026;0.00575298;4.50131e-05;1.29542;102.856;2435;2481;5000;
4040;0.00591756;-0.377817;9.956;9.956;0.0146786;0.00640319;4.09994e-05;0.438064;101.158;2431;2489;5000;
4050;0.0145225;-0.376948;10;9.82531;0.0141243;0.00616404;-7.04813e-05;0;109.325;2385;2531;5000;
4060;0.0170705;-0.375558;10;10.0198;0.0136051;0.00665528;9.0999e-05;0;108.455;2396;2536;5000;
4070;0.0288413;-0.371914;10;10.1886;0.0138477;0.00644974;2.83023e-05;0;103.295;2389;2539;5000;
4080;0.0361147;-0.368467;9.60203;9.95486;0.0137911;0.0061424;9.13776e-06;3.82133;97.8642;2478;2461;5000;
4090;0.0437603;-0.369452;10;9.9246;0.0116752;0.00625366;-9.65176e-05;0;107.018;2436;2501;5000;
4100;0.0408397;-0.368607;9.83187;9.81615;0.011545;0.0071716;-0.000240533;1.65308;100.526;2467;2456;5000;
4110;0.0492809;-0.367009;10;10.1935;0.0108888;0.00644948;0.000252354;0;102.946;2405;2528;5000;
4120;0.0394559;-0.360813;9.90551;10.2276;0.0123466;0.0065923;0.000297165;0.935954;104.582;2408;2516;5000;
4130;0.0405627;-0.368338;10;10.2428;0.0108723;0.00622906;-6.85033e-05;0;109.209;2387;2531;5000;
4140;0.0466317;-0.368658;9.8761;9.89191;0.0106665;0.00624082;0.000196694;1.22366;103.311;2461;2471;5000;
4150;0.0519778;-0.365396;10;10.3372;0.0116076;0.00619143;3.63592e-05;0;107.795;2353;2575;5000;
4160;0.039928;-0.37102;9.94442;10.0967;0.0125103;0.00569532;-0.000147692;0.552687;101.482;2413;2505;5000;
4170;0.0487133;-0.3708;9.95257;10.1943;0.0133464;0.00612836;8.25612e-05;0.472059;101.825;2408;2518;5000;
4180;0.0410236;-0.370118;9.82358;9.77654;0.0118373;0.00683962;0.000263063;1.73311;96.5183;2476;2450;5000;
4190;0.0359426;-0.373442;10;9.75097;0.0117533;0.00678068;5.16293e-05;0;100.794;2412;2506;5000;
4200;0.0287791;-0.380996;9.92388;9.89217;0.0114654;0.00758625;-0.000266085;0.755423;97.712;2452;2477;5000;
4210;0.019706;-0.383139;10;10.1872;0.0128772;0.00779522;0.000108965;0;107.054;2375;2558;5000;
4220;0.015004;-0.38559;9.74629;10.242;0.0131751;0.00713299;0.000102859;2.47271;107.612;2421;2497;5000;
4230;0.019936;-0.381929;9.79349;9.93554;0.0131892;0.00698118;-0.000310734;2.02248;95.4834;2460;2466;5000;
4240;0.0202881;-0.383115;9.84579;10.0769;0.014205;0.0065805;4.09998e-05;1.51833;100.884;2448;2490;5000;
4250;0.0179829;-0.384912;9.78096;9.86742;0.0133508;0.008028;-0.000105689;2.14239;94.9201;2475;2456;5000;
4260;0.0201676;-0.38055;9.7541;10.2502;0.0138418;0.00736403;0.000355236;2.39855;101.537;2416;2499;5000;
4270;0.0190517;-0.378824;9.99194;9.83333;0.0136427;0.00713827;2.91559e-06;0.0805801;101.877;2467;2478;5000;
4280;0.0298541;-0.375166;10;10.1318;0.0121477;0.00649662;0.000302757;0;107.93;2393;2537;5000;
4290;0.0375398;-0.372325;9.69436;10.0531;0.0124588;0.00658408;-0.000107405;2.96301;96.8518;2457;2474;5000;
4300;0.0314365;-0.37094;10;10.1083;0.0126813;0.00677369;-0.000409306;0;108.492;2398;2520;5000;
4310;0.0356444;-0.369465;9.65504;10.0041;0.0136194;0.00561749;-6.96155e-05;3.33063;100.408;2459;2463;5000;
4320;0.0325859;-0.379035;9.58236;9.88105;0.0143405;0.00635756;3.32723e-05;4.002;95.2689;2487;2455;5000;
4330;0.0317378;-0.378098;9.89621;9.93587;0.013596;0.00691022;5.57175e-05;1.02715;97.6312;2456;2479;5000;
4340;0.0394472;-0.379221;9.91709;10.1824;0.012989;0.00678189;-0.000154058;0.822183;98.1832;2418;2512;5000;
4350;0.0455502;-0.383939;10;10.1351;0.0137938;0.00706507;0.000225921;0;109.839;2385;2550;5000;
4360;0.0546182;-0.37581;10;9.73622;0.0133754;0.00742697;0.000171238;0;100.993;2448;2473;5000;
4370;0.0552644;-0.374932;9.80206;10.0081;0.0137665;0.00733883;-7.07329e-05;1.94023;97.413;2457;2476;5000;
4380;0.0568608;-0.373826;10;9.9064;0.0153319;0.00810115;-4.39253e-05;0;107.636;2386;2540;5000;
4390;0.0515183;-0.381183;9.8549;9.70623;0.0147167;0.00889476;-6.89744e-05;1.42997;96.3806;2476;2445;5000;
4400;0.0414191;-0.370821;10;10.1871;0.0136679;0.0083213;-7.40158e-05;0;109.4;2366;2559;5000;
4410;0.0379792;-0.369986;10;9.84202;0.01381;0.00916076;0.000485698;0;103.846;2439;2492;5000;
4420;0.0432083;-0.371988;10;9.95211;0.0135424;0.00834999;-0.000123013;0;102.232;2436;2494;5000;
4430;0.0460853;-0.362124;9.95611;10.004;0.0140258;0.00808267;-1.80911e-05;0.43702;99.158;2439;2495;5000;
4440;0.0426528;-0.367653;9.48032;10.1301;0.013176;0.00822367;0.000519604;4.92672;100.654;2444;2481;5000;
4450;0.0454025;-0.36047;9.81035;10.0567;0.0143933;0.00791055;0.000253894;1.86052;103.682;2432;2483;5000;
4460;0.0520357;-0.356478;9.84227;10.1299;0.0138449;0.0072493;-3.5862e-05;1.55241;97.3046;2428;2496;5000;
